HYPOVOLEMIA,LVFAILURE,ERRLOWOUTPUT,ERRCAUTER,INSUFFANESTH,ANAPHYLAXIS,KINKEDTUBE,FIO2,PULMEMBOLUS,INTUBATION,DISCONNECT,MINVOLSET,HISTORY,LVEDVOLUME,STROKEVOLUME,TPR,PAP,SHUNT,VENTMACH,CVP,PCWP,VENTTUBE,PRESS,VENTLUNG,MINVOL,VENTALV,PVSAT,ARTCO2,SAO2,EXPCO2,CATECHOL,HR,HRBP,HREKG,HRSAT,CO,BP
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,1,2,1,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,0,2,1,0,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,0,1,0,2,0,2,1,2,2,1,1,2,2
1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,0,2,0,2,1,2,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,0,2,2,2,1,3,1,0,1,0,2,0,2,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1,2,1,2,1,3,2,0,0,0,2,0,0,1,2,2,2,2,0,0
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,1,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,1,0,0,0,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,2,1,0,2,1,2,1,1,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,3,1,3,3,2,0,2,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,2,1,1,0,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,1,0,3,1,1,0,3,0,0,0,0,2,0,1,1,1,0,0,0,1,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,3,1,3,3,2,0,0,1,1,2,2,1,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,3,1,1,1,0,2,0,2,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,0,2,1,2,1,3,1,3,3,2,0,2,1,1,2,2,2,2,2,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,1,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,2,1,1,2,1,1,1,3,1,1,1,0,2,0,2,1,2,2,2,2,0,1
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,3,1,3,3,2,0,2,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,2,1,0,2,0,0,1,3,0,0,0,0,2,0,1,1,2,2,1,1,2,2
0,1,1,1,1,1,1,1,0,0,1,1,1,2,0,2,2,1,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,2,1,2,2,2,2,2,0
1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,2,1,1,0,3,1,3,3,2,0,2,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,0,1,2,1,1,1,1,2,2,1,1,2,1,1,0,3,0,2,2,0,1,0,1,0,1,0,0,0,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,1,0,0,0,2,0
1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,0,1,0,2,1,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,1,2,0,0,0,0,2,0,1,1,2,2,1,1,2,1
0,1,1,1,0,1,1,1,1,0,1,1,1,2,1,2,1,0,2,1,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,1,1,2,0
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,2,1,1,2,0,0,1,1,0,0,0,0,2,0,1,1,2,2,2,2,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,2,1,1,1,1,1,3,3,2,0,2,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,3,3,3,3,1,0,2,0,3,1,2,1,2,2,2,2
0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,2,2,2,1,3,2,0,0,0,2,0,0,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,3,0,0,3,1,1,3,3,2,0,2,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,0,2,1,1,0,3,1,3,3,2,0,2,1,0,1,0,0,0,1,2
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,0,2,1,1,0,3,1,3,3,2,0,2,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0,1,1,0,0,1,1,2,0,2,0,0,2,1,2,0,0,0,0,0,0,2,0,1,1,2,1,2,2,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,0,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,3,1,3,3,1,0,1,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,0,2,2,0,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,2,1,1,1,1,0,0,1,0,2,2,0,1,0,1,0,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
0,1,1,1,1,1,1,1,1,0,0,1,1,2,0,1,1,0,2,1,2,0,3,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,0,2,0,2,1,2,2,2,2,1,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,0,1,1,1,1,1,0,0,1,1,2,0,1,1,0,2,2,2,0,3,1,3,3,2,0,2,1,1,2,2,1,1,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,0,0,0
1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,1,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,1
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,2,1,0,2,0,0,1,2,0,0,0,0,2,0,1,1,2,2,2,2,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,2,0,2,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,1,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,2,2,2,1,3,1,0,0,0,2,0,2,1,2,2,2,2,2,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,0,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,1,0,2,1,1,1
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,1,1,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,1,0,2,0,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,0,2,2,2,1,1,0,0,0,0,2,0,1,1,1,0,0,0,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,0,1,1,1,1,1,0,1,1,1,2,1,0,2,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,2,1,1,2,1
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,1,1,1,1
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,0,2,2,2,1,3,2,1,2,0,1,0,2,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,0,3,1,1,3,1,1,3,3,2,0,2,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,0,3,1,3,3,0,0,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,2,3,3,1,1,0,1,0,3,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,0,3,1,1,2,3,3,1,1,0,2,0,3,1,2,2,2,2,2,2
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,1,1,2,0
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,0,2,2,2,1,1,0,0,0,0,2,0,0,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,0,0,0,2,0,2,1,2,2,2,2,2,2
0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,3,0,0,0,0,2,2,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,2,0,0,0,0,2,0,1,1,1,0,0,0,1,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,1,1,2,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,2,0,1,0,0,2,2,1,1,2,2,1,1,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,1,0,0,0,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,0,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,0,2,1,0,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,0,0,2,2,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,3,1,0,0,0,2,0,2,1,2,2,1,1,2,0
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,0,2,0,2,1,2,0,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,2,0,0,1,2,0,0,0,0,2,0,1,0,1,0,0,0,1,2
0,1,0,1,1,1,1,1,1,0,1,1,1,2,0,1,1,0,2,2,2,1,3,0,0,3,2,0,2,0,1,2,1,2,2,1,2
0,1,1,1,1,1,1,1,1,0,0,1,1,2,0,1,1,0,2,1,2,0,3,1,3,3,2,0,2,1,1,2,2,2,2,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,1,0,0,0,1,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,1,1,0,3,0,0,0,0,2,0,1,1,1,0,0,0,1,1
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,1,2,1,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,0,2,1,2,1,2,1,3,3,2,0,2,1,1,2,2,2,2,0,0
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,0,3,1,3,3,2,0,2,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,3,1,3,3,2,0,2,1,1,2,2,1,1,2,2
1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,2,0,1,0,1,0,2,2,0,1,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,3,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,1,0,0,2,0,1,1,1,0,0,0,1,0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,2,1,1,1,3,0,0,0,0,2,0,3,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,0,1,2,2,1,1,0,1,2,0,0,3,1,1,3,2,0,2,1,1,2,2,2,2,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,1,1,1,2,1,0,0,3,1,0,3,0,0,0,1,1,2,1,2,2,2,2
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,2,1,0,2,0,0,1,3,0,0,0,0,2,0,1,1,2,2,1,1,2,2
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,2,0,1,1,2,2,2,2,1,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,2
0,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,1,1,2,2,2,1,2,0,0,0,0,2,0,1,1,2,1,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,1,0,3,1,3,3,2,0,0,1,0,1,0,0,0,1,2
0,1,0,1,1,1,1,1,1,0,1,1,1,2,1,0,1,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,1,2,2,2,0
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,1,1,2,2
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,1,0,1,0,2,2,0,1,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,3,0,0,0,0,0,0,0,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,0,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,2,1,0,2,0,0,1,1,0,0,0,0,2,0,1,1,2,1,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,0,2,2,0
1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,0,1,0,2,2,2,1,2,0,0,0,0,2,0,1,1,2,0,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,0,1,1,3,0,0,0,0,2,0,1,1,1,0,0,0,1,0
0,1,1,1,1,1,0,1,1,0,1,1,1,2,1,0,1,0,2,2,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,0,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,0,2,1,1,1,2,0,0,0,1,2,1,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,0,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2,0,2,1,1,1,3,0,0,1,0,2,0,1,1,1,0,0,0,1,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,2,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,3,1,3,3,2,0,2,1,1,1,0,0,0,0,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,0,3,1,3,3,2,0,0,1,1,2,2,1,1,2,2
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,3,0,2,2,0,1,0,1,1,2,2,2,2,2,0
1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,0,1,0,1,0,0,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,1,2
1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,0,3,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,0
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,2,1,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,2,1,1,1,2,1,3,3,1,0,1,1,1,2,2,1,1,2,2
0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,0,2,1,2,1,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0
0,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,0,2,2,2,1,3,0,0,0,0,1,0,1,1,2,2,2,2,2,2
1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,0,2,2,2,1,2,0,0,0,0,2,1,1,1,1,0,0,0,1,0
0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,0,0,1,1,1,0,1,1,1,2,1,0,1,0,2,2,2,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
1,1,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,3,1,1,3,2,1,3,3,2,0,2,1,0,1,0,2,0,1,1
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,2,1,1,0,3,1,3,3,2,0,2,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,0,0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,0
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1,0,2,2,0,1,0,1,1,2,2,2,2,1,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,3,1,2,3,1,1,3,3,2,0,0,1,0,1,0,0,0,1,2
1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,2,1,1,2,0,0,0,0,0,2,0,1,1,2,1,2,2,2,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,2,1,1,1,1,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,3,0,0,0,0,2,0,1,1,2,2,2,2,2,2
